Date,AAPL,ADBE,ADI,AMAT,AMD,AVGO,CDNS,CRM,IBM,INTC,KLAC,LRCX,MSFT,MU,NOW,NVDA,PANW,QCOM,SNPS,TXN
2023-03-15,150.80528259277344,333.6099853515625,174.46148681640625,115.59799194335938,89.68000030517578,59.85647964477539,202.94000244140625,180.71426391601562,111.21760559082031,27.728939056396484,360.7347106933594,47.372928619384766,259.8911437988281,53.354061126708984,84.4520034790039,24.2078800201416,91.9000015258789,108.54899597167969,366.82000732421875,159.3253173828125
2023-03-16,153.62442016601562,353.2900085449219,177.990234375,119.84217071533203,96.5999984741211,60.8565673828125,207.82000732421875,185.0515899658203,112.49867248535156,29.456506729125977,379.8181457519531,50.10996627807617,270.4262390136719,55.75908279418945,88.47799682617188,25.519790649414062,94.88500213623047,113.26728820800781,374.0,161.82862854003906
2023-03-17,152.7865447998047,358.1400146484375,177.24630737304688,119.61778259277344,97.83999633789062,60.327842712402344,206.8800048828125,182.6309814453125,111.58749389648438,29.09537696838379,377.7237243652344,49.445640563964844,273.5886535644531,55.84779357910156,88.19999694824219,25.703636169433594,94.55999755859375,113.47407531738281,372.5299987792969,160.53128051757812
2023-03-20,155.15228271484375,362.8800048828125,178.40028381347656,121.02274322509766,96.80999755859375,61.54593276977539,207.07000732421875,183.0261688232422,113.61734008789062,28.460956573486328,379.8571472167969,49.925167083740234,266.5391845703125,56.81373977661133,87.02999877929688,25.878494262695312,94.71499633789062,114.49855041503906,375.5899963378906,163.68325805664062
2023-03-21,157.0054473876953,374.2200012207031,179.6782684326172,117.4712905883789,95.93000030517578,61.318660736083984,207.8800048828125,186.41500854492188,114.18570709228516,27.777740478515625,375.1033630371094,49.34837341308594,268.0567321777344,57.789554595947266,89.09200286865234,26.17724609375,97.24500274658203,116.35957336425781,374.3599853515625,162.99803161621094
2023-03-22,155.57615661621094,361.7099914550781,177.9711151123047,115.96875,97.58000183105469,60.75722885131836,204.0,184.2710418701172,111.91226959228516,27.45564842224121,371.9860534667969,49.245269775390625,266.5979309082031,57.33614730834961,86.7020034790039,26.446022033691406,95.44499969482422,114.63954162597656,371.3500061035156,161.08860778808594
2023-03-23,156.6604461669922,369.0,180.67965698242188,119.79339599609375,100.27999877929688,61.55747985839844,207.0,185.18991088867188,111.2988052368164,28.334075927734375,378.75640869140625,50.92699432373047,271.855712890625,60.46071243286133,88.09400177001953,27.168418884277344,96.94499969482422,116.68853759765625,379.3999938964844,164.70651245117188
2023-03-24,157.96157836914062,374.9599914550781,179.0011444091797,116.62245178222656,97.94999694824219,61.26279830932617,204.47999572753906,187.7784423828125,113.03093719482422,28.656166076660156,365.37164306640625,48.83286666870117,274.704833984375,60.283287048339844,86.58000183105469,26.756763458251953,95.7750015258789,117.2618637084961,376.55999755859375,164.00299072265625
2023-03-27,156.01971435546875,373.1499938964844,176.21632385253906,115.97850799560547,96.61000061035156,60.36433029174805,205.27000427246094,188.96405029296875,116.65760040283203,28.48048210144043,364.3487854003906,48.22107696533203,270.6024475097656,58.93292999267578,86.26200103759766,26.508970260620117,96.26499938964844,116.17158508300781,373.9200134277344,161.7555389404297
2023-03-28,155.39874267578125,373.3999938964844,175.10049438476562,113.5685806274414,94.55999755859375,60.15824890136719,203.27999877929688,189.99156188964844,116.6846694946289,28.587844848632812,361.4165954589844,47.18130874633789,269.4764709472656,58.43023681640625,85.81600189208984,26.388071060180664,95.37999725341797,114.04739379882812,369.8699951171875,162.15753173828125
2023-03-29,158.47418212890625,379.1600036621094,180.41261291503906,116.93465423583984,96.08999633789062,60.23529052734375,206.0,194.27944946289062,117.01847839355469,30.76438331604004,375.19097900390625,50.164432525634766,274.6461181640625,62.62916564941406,87.68800354003906,26.961593627929688,96.09500122070312,117.57203674316406,375.0400085449219,165.40084838867188
2023-03-30,160.0414581298828,381.8999938964844,185.2193145751953,119.13969421386719,97.87999725341797,61.02975845336914,207.00999450683594,194.2399444580078,116.57640838623047,31.320720672607422,385.7897033691406,51.682743072509766,278.112060546875,62.18561935424805,87.9260025024414,27.36026382446289,96.78500366210938,119.74320220947266,375.94000244140625,168.32443237304688
2023-03-31,162.54518127441406,385.3699951171875,188.08995056152344,119.84217071533203,98.01000213623047,61.77993392944336,210.08999633789062,197.38177490234375,118.26343536376953,31.886810302734375,388.84857177734375,51.5621337890625,282.273193359375,59.475032806396484,92.94400024414062,27.753934860229492,99.87000274658203,119.91239166259766,386.25,169.94149780273438
2023-04-03,163.7970428466797,380.0799865722656,187.19349670410156,119.3445816040039,96.55999755859375,61.86948776245117,211.38999938964844,194.1312713623047,119.1385498046875,32.10154724121094,388.6731262207031,50.72468185424805,281.2256774902344,58.75550842285156,92.89800262451172,27.94178009033203,98.16500091552734,117.24307250976562,388.94000244140625,168.2513427734375
2023-04-04,163.26475524902344,385.1499938964844,186.08717346191406,117.19810485839844,95.87000274658203,61.093318939208984,211.50999450683594,194.83273315429688,118.72354888916016,32.3065071105957,382.69189453125,49.049774169921875,281.1766357421875,56.44905090332031,95.20999908447266,27.430204391479492,98.27999877929688,114.94970703125,384.92999267578125,164.816162109375
